"","Line","Trial","Survival","Experiment"
"10319","Precoz_de_Cadreita","ES-15",72.2222222222222,"GWAS"
"10320","Precoz_de_Cadreita","UK-15",100,"GWAS"
"10321","Prelude","AB-14",0,"GWAS"
"10322","Prelude","DE-14",70,"GWAS"
"10323","Prelude","MN-14",30,"GWAS"
"10324","Prelude","OH-14",50,"GWAS"
"10325","Prelude","AB-15",10,"GWAS"
"10326","Prelude","ID-15",90,"GWAS"
"10327","Prelude","MN-15",0,"GWAS"
"10328","Prelude","OH-15",100,"GWAS"
"10329","Prelude","ES-15",100,"GWAS"
"10330","Prelude","UK-15",100,"GWAS"
"10331","PREMUDA","AB-14",10,"GWAS"
"10332","PREMUDA","DE-14",50,"GWAS"
"10333","PREMUDA","MN-14",70,"GWAS"
"10334","PREMUDA","OH-14",0,"GWAS"
"10335","PREMUDA","AB-15",10,"GWAS"
"10336","PREMUDA","ID-15",90,"GWAS"
"10337","PREMUDA","MN-15",0,"GWAS"
"10338","PREMUDA","OH-15",100,"GWAS"
"10339","PREMUDA","ES-15",33.3333333333333,"GWAS"
"10340","PREMUDA","UK-15",100,"GWAS"
"10341","Princess","AB-14",0,"GWAS"
"10342","Princess","DE-14",40,"GWAS"
"10343","Princess","MN-14",50,"GWAS"
"10344","Princess","OH-14",0,"GWAS"
"10345","Princess","AB-15",10,"GWAS"
"10346","Princess","ID-15",80,"GWAS"
"10347","Princess","MN-15",0,"GWAS"
"10348","Princess","OH-15",100,"GWAS"
"10349","Princess","ES-15",71.4285714285714,"GWAS"
"10350","Princess","UK-15",100,"GWAS"
"10351","Professeur_Damseaux","AB-14",5,"GWAS"
"10352","Professeur_Damseaux","DE-14",50,"GWAS"
"10353","Professeur_Damseaux","MN-14",90,"GWAS"
"10354","Professeur_Damseaux","OH-14",50,"GWAS"
"10355","Professeur_Damseaux","AB-15",5,"GWAS"
"10356","Professeur_Damseaux","ID-15",80,"GWAS"
"10357","Professeur_Damseaux","MN-15",0,"GWAS"
"10358","Professeur_Damseaux","OH-15",100,"GWAS"
"10359","Professeur_Damseaux","ES-15",77.7777777777778,"GWAS"
"10360","Professeur_Damseaux","UK-15",100,"GWAS"
"10361","Puffin","AB-14",0,"GWAS"
"10362","Puffin","DE-14",50,"GWAS"
"10363","Puffin","MN-14",0,"GWAS"
"10364","Puffin","OH-14",0,"GWAS"
"10365","Puffin","AB-15",15,"GWAS"
"10366","Puffin","ID-15",60,"GWAS"
"10367","Puffin","MN-15",0,"GWAS"
"10368","Puffin","OH-15",100,"GWAS"
"10369","Puffin","ES-15",66.6666666666667,"GWAS"
"10370","Puffin","UK-15",100,"GWAS"
"10371","Pulodiy","AB-14",0,"GWAS"
"10372","Pulodiy","DE-14",30,"GWAS"
"10373","Pulodiy","MN-14",0,"GWAS"
"10374","Pulodiy","OH-14",0,"GWAS"
"10375","Pulodiy","AB-15",0,"GWAS"
"10376","Pulodiy","ID-15",0,"GWAS"
"10377","Pulodiy","MN-15",0,"GWAS"
"10378","Pulodiy","OH-15",60,"GWAS"
"10379","Pulodiy","ES-15",65,"GWAS"
"10380","Pulodiy","UK-15",100,"GWAS"
"10381","PYT211-10","AB-14",80,"GWAS"
"10382","PYT211-10","DE-14",50,"GWAS"
"10383","PYT211-10","MN-14",10,"GWAS"
"10384","PYT211-10","OH-14",50,"GWAS"
"10385","PYT211-10","AB-15",80,"GWAS"
"10386","PYT211-10","ID-15",90,"GWAS"
"10387","PYT211-10","MN-15",0,"GWAS"
"10388","PYT211-10","OH-15",100,"GWAS"
"10389","PYT211-10","ES-15",62.5,"GWAS"
"10390","PYT211-10","UK-15",100,"GWAS"
"10391","PYT211-6","AB-14",0,"GWAS"
"10392","PYT211-6","DE-14",40,"GWAS"
"10393","PYT211-6","MN-14",0,"GWAS"
"10394","PYT211-6","OH-14",0,"GWAS"
"10395","PYT211-6","AB-15",30,"GWAS"
"10396","PYT211-6","ID-15",30,"GWAS"
"10397","PYT211-6","MN-15",0,"GWAS"
"10398","PYT211-6","OH-15",100,"GWAS"
"10399","PYT211-6","ES-15",76.9230769230769,"GWAS"
"10400","PYT211-6","UK-15",100,"GWAS"
"10401","Qizilqorgon","AB-14",0,"GWAS"
"10402","Qizilqorgon","DE-14",40,"GWAS"
"10403","Qizilqorgon","MN-14",0,"GWAS"
"10404","Qizilqorgon","OH-14",0,"GWAS"
"10405","Qizilqorgon","AB-15",0,"GWAS"
"10406","Qizilqorgon","ID-15",10,"GWAS"
"10407","Qizilqorgon","MN-15",0,"GWAS"
"10408","Qizilqorgon","OH-15",40,"GWAS"
"10409","Qizilqorgon","ES-15",60,"GWAS"
"10410","Qizilqorgon","UK-15",100,"GWAS"
"10411","Ragusa","AB-14",5,"GWAS"
"10412","Ragusa","DE-14",40,"GWAS"
"10413","Ragusa","MN-14",0,"GWAS"
"10414","Ragusa","OH-14",0,"GWAS"
"10415","Ragusa","AB-15",0,"GWAS"
"10416","Ragusa","ID-15",60,"GWAS"
"10417","Ragusa","MN-15",0,"GWAS"
"10418","Ragusa","OH-15",100,"GWAS"
"10419","Ragusa","ES-15",66.6666666666667,"GWAS"
"10420","Ragusa","UK-15",100,"GWAS"
"10421","Ravel","AB-14",50,"GWAS"
"10422","Ravel","DE-14",40,"GWAS"
"10423","Ravel","MN-14",20,"GWAS"
"10424","Ravel","OH-14",0,"GWAS"
"10425","Ravel","AB-15",0,"GWAS"
"10426","Ravel","ID-15",70,"GWAS"
"10427","Ravel","MN-15",0,"GWAS"
"10428","Ravel","OH-15",100,"GWAS"
"10429","Ravel","ES-15",80,"GWAS"
"10430","Ravel","UK-15",100,"GWAS"
"10431","Ray","AB-14",25,"GWAS"
"10432","Ray","DE-14",70,"GWAS"
"10433","Ray","MN-14",30,"GWAS"
"10434","Ray","OH-14",80,"GWAS"
"10435","Ray","AB-15",70,"GWAS"
"10436","Ray","ID-15",90,"GWAS"
"10437","Ray","MN-15",0,"GWAS"
"10438","Ray","OH-15",100,"GWAS"
"10439","Ray","ES-15",46.1538461538462,"GWAS"
"10440","Ray","UK-15",100,"GWAS"
"10441","Rebelle","AB-14",10,"GWAS"
"10442","Rebelle","DE-14",50,"GWAS"
"10443","Rebelle","MN-14",30,"GWAS"
"10444","Rebelle","OH-14",0,"GWAS"
"10445","Rebelle","AB-15",5,"GWAS"
"10446","Rebelle","ID-15",30,"GWAS"
"10447","Rebelle","MN-15",0,"GWAS"
"10448","Rebelle","OH-15",100,"GWAS"
"10449","Rebelle","ES-15",80,"GWAS"
"10450","Rebelle","UK-15",100,"GWAS"
"10451","Red","AB-14",5,"GWAS"
"10452","Red","DE-14",80,"GWAS"
"10453","Red","MN-14",60,"GWAS"
"10454","Red","OH-14",0,"GWAS"
"10455","Red","AB-15",5,"GWAS"
"10456","Red","ID-15",100,"GWAS"
"10457","Red","MN-15",0,"GWAS"
"10458","Red","OH-15",100,"GWAS"
"10459","Red","ES-15",100,"GWAS"
"10460","Red","UK-15",100,"GWAS"
"10461","REGALIA","AB-14",0,"GWAS"
"10462","REGALIA","DE-14",70,"GWAS"
"10463","REGALIA","MN-14",0,"GWAS"
"10464","REGALIA","OH-14",0,"GWAS"
"10465","REGALIA","AB-15",20,"GWAS"
"10466","REGALIA","ID-15",90,"GWAS"
"10467","REGALIA","MN-15",0,"GWAS"
"10468","REGALIA","OH-15",100,"GWAS"
"10469","REGALIA","ES-15",60,"GWAS"
"10470","REGALIA","UK-15",100,"GWAS"
"10471","Reinette","AB-14",0,"GWAS"
"10472","Reinette","DE-14",40,"GWAS"
"10473","Reinette","MN-14",10,"GWAS"
"10474","Reinette","OH-14",50,"GWAS"
"10475","Reinette","AB-15",10,"GWAS"
"10476","Reinette","ID-15",50,"GWAS"
"10477","Reinette","MN-15",0,"GWAS"
"10478","Reinette","OH-15",100,"GWAS"
"10479","Reinette","ES-15",52.6315789473684,"GWAS"
"10480","Reinette","UK-15",100,"GWAS"
"10481","Retriever","AB-14",15,"GWAS"
"10482","Retriever","DE-14",40,"GWAS"
"10483","Retriever","MN-14",40,"GWAS"
"10484","Retriever","OH-14",0,"GWAS"
"10485","Retriever","AB-15",10,"GWAS"
"10486","Retriever","ID-15",100,"GWAS"
"10487","Retriever","MN-15",0,"GWAS"
"10488","Retriever","OH-15",100,"GWAS"
"10489","Retriever","ES-15",0,"GWAS"
"10490","Retriever","UK-15",100,"GWAS"
"10491","REVUE","AB-14",0,"GWAS"
"10492","REVUE","DE-14",40,"GWAS"
"10493","REVUE","MN-14",10,"GWAS"
"10494","REVUE","OH-14",0,"GWAS"
"10495","REVUE","AB-15",0,"GWAS"
"10496","REVUE","ID-15",70,"GWAS"
"10497","REVUE","MN-15",0,"GWAS"
"10498","REVUE","OH-15",100,"GWAS"
"10499","REVUE","ES-15",72.7272727272727,"GWAS"
"10500","REVUE","UK-15",100,"GWAS"
"10501","RHYTHM","AB-14",5,"GWAS"
"10502","RHYTHM","DE-14",60,"GWAS"
"10503","RHYTHM","MN-14",10,"GWAS"
"10504","RHYTHM","OH-14",0,"GWAS"
"10505","RHYTHM","AB-15",80,"GWAS"
"10506","RHYTHM","ID-15",0,"GWAS"
"10507","RHYTHM","MN-15",0,"GWAS"
"10508","RHYTHM","OH-15",100,"GWAS"
"10509","RHYTHM","ES-15",20,"GWAS"
"10510","RHYTHM","UK-15",100,"GWAS"
"10511","Robur","AB-14",5,"GWAS"
"10512","Robur","DE-14",50,"GWAS"
"10513","Robur","MN-14",0,"GWAS"
"10514","Robur","OH-14",0,"GWAS"
"10515","Robur","AB-15",25,"GWAS"
"10516","Robur","ID-15",0,"GWAS"
"10517","Robur","MN-15",0,"GWAS"
"10518","Robur","OH-15",100,"GWAS"
"10519","Robur","ES-15",84.6153846153846,"GWAS"
"10520","Robur","UK-15",100,"GWAS"
"10521","Saffron","AB-14",0,"GWAS"
"10522","Saffron","DE-14",70,"GWAS"
"10523","Saffron","MN-14",50,"GWAS"
"10524","Saffron","OH-14",0,"GWAS"
"10525","Saffron","AB-15",0,"GWAS"
"10526","Saffron","ID-15",50,"GWAS"
"10527","Saffron","MN-15",0,"GWAS"
"10528","Saffron","OH-15",100,"GWAS"
"10529","Saffron","ES-15",25,"GWAS"
"10530","Saffron","UK-15",90,"GWAS"
"10531","Saigon","AB-14",10,"GWAS"
"10532","Saigon","DE-14",50,"GWAS"
"10533","Saigon","MN-14",10,"GWAS"
"10534","Saigon","OH-14",0,"GWAS"
"10535","Saigon","AB-15",40,"GWAS"
"10536","Saigon","ID-15",80,"GWAS"
"10537","Saigon","MN-15",0,"GWAS"
"10538","Saigon","OH-15",100,"GWAS"
"10539","Saigon","ES-15",72.7272727272727,"GWAS"
"10540","Saigon","UK-15",100,"GWAS"
"10541","SALAMANDRE","AB-14",0,"GWAS"
"10542","SALAMANDRE","DE-14",70,"GWAS"
"10543","SALAMANDRE","MN-14",20,"GWAS"
"10544","SALAMANDRE","OH-14",0,"GWAS"
"10545","SALAMANDRE","AB-15",20,"GWAS"
"10546","SALAMANDRE","ID-15",80,"GWAS"
"10547","SALAMANDRE","MN-15",0,"GWAS"
"10548","SALAMANDRE","OH-15",100,"GWAS"
"10549","SALAMANDRE","ES-15",61.9047619047619,"GWAS"
"10550","SALAMANDRE","UK-15",75,"GWAS"
"10551","Samson","AB-14",15,"GWAS"
"10552","Samson","DE-14",60,"GWAS"
"10553","Samson","MN-14",60,"GWAS"
"10554","Samson","OH-14",0,"GWAS"
"10555","Samson","AB-15",10,"GWAS"
"10556","Samson","ID-15",50,"GWAS"
"10557","Samson","MN-15",0,"GWAS"
"10558","Samson","OH-15",100,"GWAS"
"10559","Samson","ES-15",77.7777777777778,"GWAS"
"10560","Samson","UK-15",100,"GWAS"
"10561","Sancheong_Covered_2","AB-14",25,"GWAS"
"10562","Sancheong_Covered_2","DE-14",40,"GWAS"
"10563","Sancheong_Covered_2","MN-14",20,"GWAS"
"10564","Sancheong_Covered_2","OH-14",0,"GWAS"
"10565","Sancheong_Covered_2","AB-15",80,"GWAS"
"10566","Sancheong_Covered_2","ID-15",90,"GWAS"
"10567","Sancheong_Covered_2","MN-15",0,"GWAS"
"10568","Sancheong_Covered_2","OH-15",100,"GWAS"
"10569","Sancheong_Covered_2","ES-15",50,"GWAS"
"10570","Sancheong_Covered_2","UK-15",100,"GWAS"
"10571","SASKIA","AB-14",5,"GWAS"
"10572","SASKIA","DE-14",40,"GWAS"
"10573","SASKIA","MN-14",10,"GWAS"
"10574","SASKIA","OH-14",0,"GWAS"
"10575","SASKIA","AB-15",25,"GWAS"
"10576","SASKIA","ID-15",80,"GWAS"
"10577","SASKIA","MN-15",0,"GWAS"
"10578","SASKIA","OH-15",100,"GWAS"
"10579","SASKIA","ES-15",100,"GWAS"
"10580","SASKIA","UK-15",100,"GWAS"
"10581","Saturn","AB-14",0,"GWAS"
"10582","Saturn","DE-14",60,"GWAS"
"10583","Saturn","MN-14",20,"GWAS"
"10584","Saturn","OH-14",100,"GWAS"
"10585","Saturn","AB-15",40,"GWAS"
"10586","Saturn","ID-15",90,"GWAS"
"10587","Saturn","MN-15",0,"GWAS"
"10588","Saturn","OH-15",100,"GWAS"
"10589","Saturn","ES-15",73.6842105263158,"GWAS"
"10590","Saturn","UK-15",100,"GWAS"
"10591","SBCC037","AB-14",0,"GWAS"
"10592","SBCC037","DE-14",30,"GWAS"
"10593","SBCC037","MN-14",10,"GWAS"
"10594","SBCC037","OH-14",0,"GWAS"
"10595","SBCC037","AB-15",0,"GWAS"
"10596","SBCC037","ID-15",0,"GWAS"
"10597","SBCC037","MN-15",0,"GWAS"
"10598","SBCC037","OH-15",100,"GWAS"
"10599","SBCC037","ES-15",50,"GWAS"
"10600","SBCC037","UK-15",100,"GWAS"
"10601","SBCC058","AB-14",0,"GWAS"
"10602","SBCC058","DE-14",40,"GWAS"
"10603","SBCC058","MN-14",0,"GWAS"
"10604","SBCC058","OH-14",0,"GWAS"
"10605","SBCC058","AB-15",0,"GWAS"
"10606","SBCC058","ID-15",0,"GWAS"
"10607","SBCC058","MN-15",0,"GWAS"
"10608","SBCC058","OH-15",100,"GWAS"
"10609","SBCC058","ES-15",64.2857142857143,"GWAS"
"10610","SBCC058","UK-15",100,"GWAS"
"10611","SBCC131","AB-14",0,"GWAS"
"10612","SBCC131","DE-14",60,"GWAS"
"10613","SBCC131","MN-14",0,"GWAS"
"10614","SBCC131","OH-14",0,"GWAS"
"10615","SBCC131","AB-15",0,"GWAS"
"10616","SBCC131","ID-15",80,"GWAS"
"10617","SBCC131","MN-15",0,"GWAS"
"10618","SBCC131","OH-15",100,"GWAS"
"10619","SBCC131","ES-15",57.1428571428571,"GWAS"
"10620","SBCC131","UK-15",100,"GWAS"
"10621","SBCC145","AB-14",0,"GWAS"
"10622","SBCC145","DE-14",40,"GWAS"
"10623","SBCC145","MN-14",0,"GWAS"
"10624","SBCC145","OH-14",0,"GWAS"
"10625","SBCC145","AB-15",0,"GWAS"
"10626","SBCC145","ID-15",0,"GWAS"
"10627","SBCC145","MN-15",0,"GWAS"
"10628","SBCC145","OH-15",100,"GWAS"
"10629","SBCC145","ES-15",47.3684210526316,"GWAS"
"10630","SBCC145","UK-15",100,"GWAS"
"10631","Scala","AB-14",30,"GWAS"
"10632","Scala","DE-14",60,"GWAS"
"10633","Scala","MN-14",90,"GWAS"
"10634","Scala","OH-14",100,"GWAS"
"10635","Scala","AB-15",80,"GWAS"
"10636","Scala","ID-15",80,"GWAS"
"10637","Scala","MN-15",0,"GWAS"
"10638","Scala","OH-15",100,"GWAS"
"10639","Scala","ES-15",28.5714285714286,"GWAS"
"10640","Scala","UK-15",100,"GWAS"
"10641","Scio","AB-14",5,"GWAS"
"10642","Scio","DE-14",40,"GWAS"
"10643","Scio","MN-14",70,"GWAS"
"10644","Scio","OH-14",80,"GWAS"
"10645","Scio","AB-15",50,"GWAS"
"10646","Scio","ID-15",80,"GWAS"
"10647","Scio","MN-15",10,"GWAS"
"10648","Scio","OH-15",100,"GWAS"
"10649","Scio","ES-15",100,"GWAS"
"10650","Scio","UK-15",75,"GWAS"
"10651","Scylla","AB-14",0,"GWAS"
"10652","Scylla","DE-14",60,"GWAS"
"10653","Scylla","MN-14",100,"GWAS"
"10654","Scylla","OH-14",20,"GWAS"
"10655","Scylla","AB-15",15,"GWAS"
"10656","Scylla","ID-15",90,"GWAS"
"10657","Scylla","MN-15",0,"GWAS"
"10658","Scylla","OH-15",100,"GWAS"
"10659","Scylla","ES-15",100,"GWAS"
"10660","Scylla","UK-15",100,"GWAS"
"10661","SELECTION","AB-14",5,"GWAS"
"10662","SELECTION","DE-14",60,"GWAS"
"10663","SELECTION","MN-14",70,"GWAS"
"10664","SELECTION","OH-14",0,"GWAS"
"10665","SELECTION","AB-15",5,"GWAS"
"10666","SELECTION","ID-15",80,"GWAS"
"10667","SELECTION","MN-15",0,"GWAS"
"10668","SELECTION","OH-15",100,"GWAS"
"10669","SELECTION","ES-15",63.1578947368421,"GWAS"
"10670","SELECTION","UK-15",100,"GWAS"
"10671","Selvaggio","AB-14",5,"GWAS"
"10672","Selvaggio","DE-14",60,"GWAS"
"10673","Selvaggio","MN-14",0,"GWAS"
"10674","Selvaggio","OH-14",0,"GWAS"
"10675","Selvaggio","AB-15",75,"GWAS"
"10676","Selvaggio","ID-15",70,"GWAS"
"10677","Selvaggio","MN-15",0,"GWAS"
"10678","Selvaggio","OH-15",100,"GWAS"
"10679","Selvaggio","ES-15",75,"GWAS"
"10680","Selvaggio","UK-15",100,"GWAS"
"10681","Senta","AB-14",50,"GWAS"
"10682","Senta","DE-14",40,"GWAS"
"10683","Senta","MN-14",90,"GWAS"
"10684","Senta","OH-14",0,"GWAS"
"10685","Senta","AB-15",70,"GWAS"
"10686","Senta","ID-15",0,"GWAS"
"10687","Senta","MN-15",0,"GWAS"
"10688","Senta","OH-15",100,"GWAS"
"10689","Senta","ES-15",66.6666666666667,"GWAS"
"10690","Senta","UK-15",100,"GWAS"
"10691","Sereno","AB-14",15,"GWAS"
"10692","Sereno","DE-14",50,"GWAS"
"10693","Sereno","MN-14",40,"GWAS"
"10694","Sereno","OH-14",0,"GWAS"
"10695","Sereno","AB-15",0,"GWAS"
"10696","Sereno","ID-15",80,"GWAS"
"10697","Sereno","MN-15",0,"GWAS"
"10698","Sereno","OH-15",100,"GWAS"
"10699","Sereno","ES-15",54.5454545454545,"GWAS"
"10700","Sereno","UK-15",100,"GWAS"
"10701","Shakkinkiri","AB-14",10,"GWAS"
"10702","Shakkinkiri","DE-14",60,"GWAS"
"10703","Shakkinkiri","MN-14",40,"GWAS"
"10704","Shakkinkiri","OH-14",0,"GWAS"
"10705","Shakkinkiri","AB-15",5,"GWAS"
"10706","Shakkinkiri","ID-15",80,"GWAS"
"10707","Shakkinkiri","MN-15",0,"GWAS"
"10708","Shakkinkiri","OH-15",100,"GWAS"
"10709","Shakkinkiri","ES-15",55.5555555555556,"GWAS"
"10710","Shakkinkiri","UK-15",100,"GWAS"
"10711","Shemakha_1","AB-14",0,"GWAS"
"10712","Shemakha_1","DE-14",60,"GWAS"
"10713","Shemakha_1","MN-14",0,"GWAS"
"10714","Shemakha_1","OH-14",0,"GWAS"
"10715","Shemakha_1","AB-15",0,"GWAS"
"10716","Shemakha_1","ID-15",50,"GWAS"
"10717","Shemakha_1","MN-15",0,"GWAS"
"10718","Shemakha_1","OH-15",100,"GWAS"
"10719","Shemakha_1","ES-15",75,"GWAS"
"10720","Shemakha_1","UK-15",100,"GWAS"
"10721","Solen","AB-14",20,"GWAS"
"10722","Solen","DE-14",50,"GWAS"
"10723","Solen","MN-14",30,"GWAS"
"10724","Solen","OH-14",0,"GWAS"
"10725","Solen","AB-15",20,"GWAS"
"10726","Solen","ID-15",60,"GWAS"
"10727","Solen","MN-15",0,"GWAS"
"10728","Solen","OH-15",100,"GWAS"
"10729","Solen","ES-15",72.7272727272727,"GWAS"
"10730","Solen","UK-15",100,"GWAS"
"10731","Sombrero","AB-14",0,"GWAS"
"10732","Sombrero","DE-14",70,"GWAS"
"10733","Sombrero","MN-14",5,"GWAS"
"10734","Sombrero","OH-14",50,"GWAS"
"10735","Sombrero","AB-15",5,"GWAS"
"10736","Sombrero","ID-15",80,"GWAS"
"10737","Sombrero","MN-15",0,"GWAS"
"10738","Sombrero","OH-15",100,"GWAS"
"10739","Sombrero","ES-15",50,"GWAS"
"10740","Sombrero","UK-15",100,"GWAS"
"10741","Sonic","AB-14",25,"GWAS"
"10742","Sonic","DE-14",70,"GWAS"
"10743","Sonic","MN-14",30,"GWAS"
"10744","Sonic","OH-14",0,"GWAS"
"10745","Sonic","AB-15",0,"GWAS"
"10746","Sonic","ID-15",60,"GWAS"
"10747","Sonic","MN-15",0,"GWAS"
"10748","Sonic","OH-15",100,"GWAS"
"10749","Sonic","ES-15",72.7272727272727,"GWAS"
"10750","Sonic","UK-15",100,"GWAS"
"10751","Sonja","AB-14",25,"GWAS"
"10752","Sonja","DE-14",70,"GWAS"
"10753","Sonja","MN-14",30,"GWAS"
"10754","Sonja","OH-14",0,"GWAS"
"10755","Sonja","AB-15",60,"GWAS"
"10756","Sonja","ID-15",50,"GWAS"
"10757","Sonja","MN-15",0,"GWAS"
"10758","Sonja","OH-15",100,"GWAS"
"10759","Sonja","ES-15",0,"GWAS"
"10760","Sonja","UK-15",100,"GWAS"
"10761","Sonora","AB-14",10,"GWAS"
"10762","Sonora","DE-14",60,"GWAS"
"10763","Sonora","MN-14",15,"GWAS"
"10764","Sonora","OH-14",0,"GWAS"
"10765","Sonora","AB-15",20,"GWAS"
"10766","Sonora","ID-15",40,"GWAS"
"10767","Sonora","MN-15",0,"GWAS"
"10768","Sonora","OH-15",100,"GWAS"
"10769","Sonora","ES-15",100,"GWAS"
"10770","Sonora","UK-15",100,"GWAS"
"10771","Sountate_1/61","AB-14",0,"GWAS"
"10772","Sountate_1/61","DE-14",30,"GWAS"
"10773","Sountate_1/61","MN-14",0,"GWAS"
"10774","Sountate_1/61","OH-14",0,"GWAS"
"10775","Sountate_1/61","AB-15",80,"GWAS"
"10776","Sountate_1/61","ID-15",0,"GWAS"
"10777","Sountate_1/61","MN-15",0,"GWAS"
"10778","Sountate_1/61","OH-15",30,"GWAS"
"10779","Sountate_1/61","ES-15",47.3684210526316,"GWAS"
"10780","Sountate_1/61","UK-15",100,"GWAS"
"10781","SPHINX","AB-14",95,"GWAS"
"10782","SPHINX","DE-14",50,"GWAS"
"10783","SPHINX","MN-14",0,"GWAS"
"10784","SPHINX","OH-14",80,"GWAS"
"10785","SPHINX","AB-15",0,"GWAS"
"10786","SPHINX","ID-15",90,"GWAS"
"10787","SPHINX","MN-15",0,"GWAS"
"10788","SPHINX","OH-15",100,"GWAS"
"10789","SPHINX","ES-15",62.5,"GWAS"
"10790","SPHINX","UK-15",100,"GWAS"
"10791","Spinner","AB-14",5,"GWAS"
"10792","Spinner","DE-14",70,"GWAS"
"10793","Spinner","MN-14",20,"GWAS"
"10794","Spinner","OH-14",0,"GWAS"
"10795","Spinner","AB-15",75,"GWAS"
"10796","Spinner","ID-15",80,"GWAS"
"10797","Spinner","MN-15",0,"GWAS"
"10798","Spinner","OH-15",100,"GWAS"
"10799","Spinner","ES-15",63.6363636363636,"GWAS"
"10800","Spinner","UK-15",100,"GWAS"
"10801","Spirit","AB-14",0,"GWAS"
"10802","Spirit","DE-14",60,"GWAS"
"10803","Spirit","MN-14",10,"GWAS"
"10804","Spirit","OH-14",0,"GWAS"
"10805","Spirit","AB-15",15,"GWAS"
"10806","Spirit","ID-15",50,"GWAS"
"10807","Spirit","MN-15",0,"GWAS"
"10808","Spirit","OH-15",100,"GWAS"
"10809","Spirit","ES-15",66.6666666666667,"GWAS"
"10810","Spirit","UK-15",90,"GWAS"
"10811","SPLENDID","AB-14",0,"GWAS"
"10812","SPLENDID","DE-14",40,"GWAS"
"10813","SPLENDID","MN-14",30,"GWAS"
"10814","SPLENDID","OH-14",0,"GWAS"
"10815","SPLENDID","AB-15",5,"GWAS"
"10816","SPLENDID","ID-15",90,"GWAS"
"10817","SPLENDID","MN-15",0,"GWAS"
"10818","SPLENDID","OH-15",100,"GWAS"
"10819","SPLENDID","ES-15",52.6315789473684,"GWAS"
"10820","SPLENDID","UK-15",100,"GWAS"
"10821","Sprite","AB-14",10,"GWAS"
"10822","Sprite","DE-14",50,"GWAS"
"10823","Sprite","MN-14",0,"GWAS"
"10824","Sprite","OH-14",0,"GWAS"
"10825","Sprite","AB-15",25,"GWAS"
"10826","Sprite","ID-15",90,"GWAS"
"10827","Sprite","MN-15",0,"GWAS"
"10828","Sprite","OH-15",100,"GWAS"
"10829","Sprite","ES-15",84.6153846153846,"GWAS"
"10830","Sprite","UK-15",100,"GWAS"
"10831","Steeple","AB-14",15,"GWAS"
"10832","Steeple","DE-14",60,"GWAS"
"10833","Steeple","MN-14",40,"GWAS"
"10834","Steeple","OH-14",0,"GWAS"
"10835","Steeple","AB-15",5,"GWAS"
"10836","Steeple","ID-15",50,"GWAS"
"10837","Steeple","MN-15",0,"GWAS"
"10838","Steeple","OH-15",100,"GWAS"
"10839","Steeple","ES-15",42.8571428571429,"GWAS"
"10840","Steeple","UK-15",100,"GWAS"
"10841","Strider","AB-14",20,"GWAS"
"10842","Strider","DE-14",20,"GWAS"
"10843","Strider","MN-14",30,"GWAS"
"10844","Strider","OH-14",30,"GWAS"
"10845","Strider","AB-15",0,"GWAS"
"10846","Strider","ID-15",80,"GWAS"
"10847","Strider","MN-15",0,"GWAS"
"10848","Strider","OH-15",100,"GWAS"
"10849","Strider","ES-15",16.6666666666667,"GWAS"
"10850","Strider","UK-15",75,"GWAS"
"10851","Sumo","AB-14",10,"GWAS"
"10852","Sumo","DE-14",60,"GWAS"
"10853","Sumo","MN-14",5,"GWAS"
"10854","Sumo","OH-14",0,"GWAS"
"10855","Sumo","AB-15",10,"GWAS"
"10856","Sumo","ID-15",50,"GWAS"
"10857","Sumo","MN-15",0,"GWAS"
"10858","Sumo","OH-15",100,"GWAS"
"10859","Sumo","ES-15",92.8571428571429,"GWAS"
"10860","Sumo","UK-15",100,"GWAS"
"10861","Sunrise","AB-14",5,"GWAS"
"10862","Sunrise","DE-14",60,"GWAS"
"10863","Sunrise","MN-14",20,"GWAS"
"10864","Sunrise","OH-14",0,"GWAS"
"10865","Sunrise","AB-15",30,"GWAS"
"10866","Sunrise","ID-15",0,"GWAS"
"10867","Sunrise","MN-15",0,"GWAS"
"10868","Sunrise","OH-15",100,"GWAS"
"10869","Sunrise","ES-15",53.8461538461538,"GWAS"
"10870","Sunrise","UK-15",100,"GWAS"
"10871","Surtees","AB-14",0,"GWAS"
"10872","Surtees","DE-14",60,"GWAS"
"10873","Surtees","MN-14",0,"GWAS"
"10874","Surtees","OH-14",0,"GWAS"
"10875","Surtees","AB-15",0,"GWAS"
"10876","Surtees","ID-15",60,"GWAS"
"10877","Surtees","MN-15",0,"GWAS"
"10878","Surtees","OH-15",50,"GWAS"
"10879","Surtees","ES-15",50,"GWAS"
"10880","Surtees","UK-15",100,"GWAS"
"10881","SW_165","AB-14",15,"GWAS"
"10882","SW_165","DE-14",60,"GWAS"
"10883","SW_165","MN-14",50,"GWAS"
"10884","SW_165","OH-14",0,"GWAS"
"10885","SW_165","AB-15",70,"GWAS"
"10886","SW_165","ID-15",70,"GWAS"
"10887","SW_165","MN-15",0,"GWAS"
"10888","SW_165","OH-15",100,"GWAS"
"10889","SW_165","ES-15",54.5454545454545,"GWAS"
"10890","SW_165","UK-15",100,"GWAS"
"10891","SW_Alison","AB-14",5,"GWAS"
"10892","SW_Alison","DE-14",60,"GWAS"
"10893","SW_Alison","MN-14",0,"GWAS"
"10894","SW_Alison","OH-14",0,"GWAS"
"10895","SW_Alison","AB-15",0,"GWAS"
